id,tx_name,rx_name,freq,tx_lat,tx_lng,rx_lat,rx_lng,distance,ssn,year,month,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
42,PLYMOUTH,LUECHOW,12.8,50.25N,4.49W,52.59N,11.13E,1139,22,77,4,-18,-18,-18,-16,-14,-8,-3,1,11,23,28,27,26,23,10,5,3,5,6,9,7,-2,-10,-15
43,PLYMOUTH,LUECHOW,16.9,50.25N,4.49W,52.59N,11.13E,1139,14,76,10,-23,-23,-23,-22,-20,-17,-12,-6,-4,-1,4,-1,-5,-4,-3,-2,-9,-13,-16,-18,-20,-22,-24,-24
43,PLYMOUTH,LUECHOW,16.9,50.25N,4.49W,52.59N,11.13E,1139,17,77,1,-22,-21,-20,-20,-19,-17,-14,-6,-5,-2,1,-1,-4,-5,-4,-8,-18,-23,-24,-23,-23,-22,-22,-22
43,PLYMOUTH,LUECHOW,16.9,50.25N,4.49W,52.59N,11.13E,1139,22,77,4,-23,-22,-22,-21,-19,-13,-12,-11,-10,-11,-8,-5,-6,-5,-3,-4,-4,-3,-4,-4,-8,-17,-23,-23
44,PLYMOUTH,LUECHOW,22.4,50.25N,4.49W,52.59N,11.13E,1139,14,76,10,99,99,99,99,99,99,99,-21,-19,-17,-10,-12,-18,-17,-18,-19,-23,99,99,99,99,99,99,99
44,PLYMOUTH,LUECHOW,22.4,50.25N,4.49W,52.59N,11.13E,1139,17,77,1,99,99,99,99,99,99,99,-21,-19,-19,-17,-19,-23,-25,-25,-27,-29,99,99,99,99,99,99,99
44,PLYMOUTH,LUECHOW,22.4,50.25N,4.49W,52.59N,11.13E,1139,22,77,4,99,99,99,99,99,99,99,-22,-21,-22,-21,-20,-22,-23,-22,-23,-25,99,99,99,99,99,99,99
45,XIAN,SHANGHAI,7.1,34.12N,108.54E,31.15N,121.29E,1221,86,83,3,99,99,99,99,99,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99,26,99
45,XIAN,SHANGHAI,7.1,34.12N,108.54E,31.15N,121.29E,1221,71,83,6,99,99,99,99,99,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99,14,99
45,XIAN,SHANGHAI,7.1,34.12N,108.54E,31.15N,121.29E,1221,68,83,9,99,99,99,99,99,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99,22,99
45,XIAN,SHANGHAI,7.1,34.12N,108.54E,31.15N,121.29E,1221,64,83,12,99,99,99,99,99,99,99,99,99,99,99,15,99,99,99,99,99,99,99,99,99,99,23,99
45,XIAN,SHANGHAI,7.1,34.12N,108.54E,31.15N,121.29E,1221,50,84,4,99,99,99,99,99,99,99,99,99,99,99,27,99,99,99,99,99,99,99,99,99,99,20,99
45,XIAN,SHANGHAI,7.1,34.12N,108.54E,31.15N,121.29E,1221,44,84,7,99,99,99,99,99,99,99,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,18,99
45,XIAN,SHANGHAI,7.1,34.12N,108.54E,31.15N,121.29E,1221,29,84,10,99,99,99,99,99,99,99,99,99,99,99,99,99,16,99,99,99,99,99,99,99,99,26,99
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,140,81,1,21,99,99,8,99,13,99,99,99,99,99,33,32,99,99,99,99,99,99,99,99,99,31,99
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,140,81,7,6,99,99,-6,99,0,99,99,99,99,99,29,31,99,99,99,99,99,99,99,99,99,17,99
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,142,81,10,11,99,99,-5,99,8,99,99,99,99,99,33,33,99,99,99,99,99,99,99,99,99,25,99
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,137,82,1,22,99,99,7,99,99,99,14,99,99,99,35,34,99,99,99,99,99,99,99,99,99,12,31
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,124,82,4,3,99,99,-8,99,99,99,-1,99,99,99,30,31,99,99,99,99,99,99,99,99,99,25,14
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,115,82,7,2,99,99,-6,99,99,99,-2,99,99,99,32,33,99,99,99,99,99,99,99,99,99,24,13
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,96,82,10,11,99,99,1,99,99,99,6,99,99,99,32,30,99,99,99,99,99,99,99,99,99,31,21
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,86,83,3,99,99,99,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,71,83,6,99,99,99,-3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,68,83,9,99,99,99,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,64,83,12,99,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,50,84,4,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,44,84,7,99,99,99,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
46,XIAN,SHANGHAI,7.3,34.12N,108.54E,31.15N,121.29E,1221,29,84,10,99,99,99,16,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,140,81,1,99,26,99,99,23,99,27,99,99,99,32,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,140,81,7,99,14,99,99,19,99,20,99,99,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,142,81,10,99,22,99,99,19,99,23,99,99,99,34,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,137,82,1,99,27,99,99,14,99,25,99,99,99,36,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,124,82,4,99,16,99,99,13,99,19,99,99,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,115,82,7,99,14,99,99,14,99,21,99,99,99,32,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,96,82,10,99,23,99,99,22,99,27,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,86,83,3,99,99,99,21,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,71,83,6,99,99,99,14,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,68,83,9,99,99,99,23,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,64,83,12,99,99,99,21,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,50,84,4,99,99,99,15,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,44,84,7,99,99,99,17,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
47,XIAN,SHANGHAI,11.7,34.12N,108.54E,31.15N,121.29E,1221,29,84,10,99,99,99,23,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
48,DERBY,ALICE SPR.,6.8,17.19S,123.39E,23.32S,133.41E,1253,61,78,1,7,16,15,16,16,6,9,16,24,31,38,38,37,35,37,36,36,37,38,35,33,24,21,12
48,DERBY,ALICE SPR.,6.8,17.19S,123.39E,23.32S,133.41E,1253,77,78,4,16,11,8,10,9,12,5,15,27,35,33,38,39,39,39,38,40,37,37,39,40,31,20,22
48,DERBY,ALICE SPR.,6.8,17.19S,123.39E,23.32S,133.41E,1253,97,78,7,27,21,19,17,19,22,15,22,28,33,35,37,35,35,37,40,37,38,37,37,39,37,27,18
48,DERBY,ALICE SPR.,6.8,17.19S,123.39E,23.32S,133.41E,1253,111,78,10,10,8,7,5,8,10,4,15,24,32,38,39,40,40,39,39,39,39,39,39,35,27,12,14
49,BOMBAY,TRIVANDRUM,11.8,19.11N,72.49E,8.29N,76.59E,1272,165,79,12,99,99,99,99,99,99,99,99,34,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
49,BOMBAY,TRIVANDRUM,11.8,19.11N,72.49E,8.29N,76.59E,1272,164,80,1,99,99,99,99,99,99,99,99,32,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,65,71,7,41,39,37,32,27,21,14,9,2,-1,-4,-6,-5,-2,2,8,13,21,29,35,40,43,42,40
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,66,71,10,38,36,36,35,26,31,29,24,18,11,9,8,9,14,21,27,33,38,38,39,39,38,37,38
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,71,72,1,21,14,12,12,13,11,20,28,21,11,3,1,2,8,16,28,32,32,31,28,20,19,19,23
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,73,72,4,36,36,36,35,31,26,19,11,4,0,-3,-4,-4,-1,3,10,18,25,31,34,35,35,36,36
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,68,72,7,35,35,34,28,20,13,5,0,-3,-7,-10,-11,-10,-9,-6,-1,5,11,19,27,33,35,35,35
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,61,72,10,36,36,35,35,33,32,29,20,12,5,2,2,4,8,16,23,32,35,36,36,35,36,36,36
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,51,73,1,21,18,16,15,17,13,20,27,17,7,1,0,-1,3,10,23,31,31,24,21,21,21,23,23
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,43,73,4,22,20,19,21,25,19,15,8,3,-1,-5,-6,-7,-3,0,7,15,22,30,33,34,32,31,25
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,38,73,7,33,34,31,27,21,15,8,2,0,-3,-7,-8,-8,-6,-2,0,6,13,21,27,32,34,33,34
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,33,73,10,28,27,23,21,19,24,24,17,9,3,-1,-1,0,3,11,20,25,30,31,31,30,27,24,29
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,33,74,1,28,23,11,6,7,6,12,25,15,6,1,0,0,5,11,24,29,27,25,18,15,19,16,24
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,34,74,4,19,11,10,11,19,15,12,8,2,-3,-6,-7,-6,-3,1,8,14,21,27,32,32,31,29,27
50,SHANNON,LUECHOW,5.5,52.42N,8.54W,52.59N,11.13E,1347,34,74,7,30,29,26,19,14,8,2,0,-2,-4,-7,-6,-7,-6,-3,1,5,10,19,27,31,33,33,32
51,PORI,BOCKHACKEN,6.1,61.28N,21.52E,51.07N,7.16E,1455,40,84,8,99,99,99,99,99,99,15,6,99,5,5,4,4,7,12,16,99,99,99,99,99,99,99,99
51,PORI,BOCKHACKEN,6.1,61.28N,21.52E,51.07N,7.16E,1455,34,84,9,99,99,99,99,99,8,9,-1,99,1,-1,0,3,5,9,16,99,99,99,99,99,99,99,99
51,PORI,BOCKHACKEN,6.1,61.28N,21.52E,51.07N,7.16E,1455,29,84,10,99,99,99,99,99,16,19,13,99,7,6,6,10,15,21,27,99,99,99,99,99,99,99,99
51,PORI,BOCKHACKEN,6.1,61.28N,21.52E,51.07N,7.16E,1455,25,84,11,99,99,99,99,99,16,24,15,2,-2,2,6,14,23,27,99,99,99,99,99,99,99,99,99
51,PORI,BOCKHACKEN,6.1,61.28N,21.52E,51.07N,7.16E,1455,19,85,3,99,99,99,99,99,99,37,32,99,26,22,21,22,24,28,33,42,99,99,99,99,99,99,99
51,PORI,BOCKHACKEN,6.1,61.28N,21.52E,51.07N,7.16E,1455,18,85,4,99,99,99,99,99,99,99,99,99,99,99,6,99,10,16,20,25,99,99,99,99,99,99,99
51,PORI,BOCKHACKEN,6.1,61.28N,21.52E,51.07N,7.16E,1455,18,85,5,99,99,99,99,99,15,15,5,99,99,99,99,4,6,8,14,99,99,99,99,99,99,99,99
51,PORI,BOCKHACKEN,6.1,61.28N,21.52E,51.07N,7.16E,1455,18,85,6,99,99,99,99,99,0,11,3,99,5,4,3,3,5,6,99,99,99,99,99,99,99,99,99
51,PORI,BOCKHACKEN,6.1,61.28N,21.52E,51.07N,7.16E,1455,17,85,10,99,99,99,99,99,99,26,17,99,16,99,99,16,19,22,27,36,99,99,99,99,99,99,99
51,PORI,BOCKHACKEN,6.1,61.28N,21.52E,51.07N,7.16E,1455,17,85,11,99,99,99,99,99,99,24,21,99,14,99,99,14,20,28,34,42,99,99,99,99,99,99,99
52,EKALA,CALCUTTA,11.8,7.06N,79.54E,22.27N,88.18E,1930,164,80,1,99,99,99,99,99,99,8,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99
52,EKALA,CALCUTTA,11.8,7.06N,79.54E,22.27N,88.18E,1930,163,80,2,99,99,99,99,99,99,5,99,99,99,99,99,99,30,99,99,99,99,99,99,99,99,99,99
52,EKALA,CALCUTTA,11.8,7.06N,79.54E,22.27N,88.18E,1930,150,80,10,99,99,99,99,99,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
52,EKALA,CALCUTTA,11.8,7.06N,79.54E,22.27N,88.18E,1930,148,80,11,99,99,99,99,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,164,80,1,99,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,161,80,3,99,32,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,159,80,4,99,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,150,80,9,99,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,150,80,10,99,20,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,141,81,8,99,20,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,143,81,9,99,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,142,81,10,99,28,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,139,81,11,99,29,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,138,81,12,99,34,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,137,82,1,99,33,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,86,83,3,99,34,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,82,83,4,99,25,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,77,83,5,99,19,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,71,83,6,99,23,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,66,83,7,99,22,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,66,83,8,99,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,68,83,9,99,27,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,68,83,10,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,67,83,11,99,20,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,60,84,1,99,99,99,28,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,48,84,5,99,23,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,47,84,6,99,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,44,84,7,99,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,40,84,8,99,28,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,34,84,9,99,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
53,MASIRAH,DELHI,12,20.36N,58.53E,28.43N,77.12E,2056,18,85,5,99,25,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
54,MASIRAH,DELHI,15.3,20.36N,58.53E,28.43N,77.12E,2056,48,84,5,99,99,99,99,99,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
54,MASIRAH,DELHI,15.3,20.36N,58.53E,28.43N,77.12E,2056,47,84,6,99,99,99,99,99,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
54,MASIRAH,DELHI,15.3,20.36N,58.53E,28.43N,77.12E,2056,44,84,7,99,99,99,99,99,23,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
54,MASIRAH,DELHI,15.3,20.36N,58.53E,28.43N,77.12E,2056,40,84,8,99,99,99,99,99,22,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
54,MASIRAH,DELHI,15.3,20.36N,58.53E,28.43N,77.12E,2056,34,84,9,99,99,99,99,99,25,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
54,MASIRAH,DELHI,15.3,20.36N,58.53E,28.43N,77.12E,2056,25,84,11,99,99,99,99,99,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
54,MASIRAH,DELHI,15.3,20.36N,58.53E,28.43N,77.12E,2056,22,84,12,99,99,99,99,99,29,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
54,MASIRAH,DELHI,15.3,20.36N,58.53E,28.43N,77.12E,2056,20,85,2,99,99,99,99,99,27,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
54,MASIRAH,DELHI,15.3,20.36N,58.53E,28.43N,77.12E,2056,19,85,3,99,99,99,99,99,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
54,MASIRAH,DELHI,15.3,20.36N,58.53E,28.43N,77.12E,2056,18,85,5,99,99,99,99,99,25,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
55,MASIRAH,DELHI,17.8,20.36N,58.53E,28.43N,77.12E,2056,164,80,1,99,99,99,99,99,99,99,99,25,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
55,MASIRAH,DELHI,17.8,20.36N,58.53E,28.43N,77.12E,2056,161,80,3,99,99,99,99,99,99,33,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
55,MASIRAH,DELHI,17.8,20.36N,58.53E,28.43N,77.12E,2056,159,80,4,99,99,99,99,99,99,33,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
55,MASIRAH,DELHI,17.8,20.36N,58.53E,28.43N,77.12E,2056,150,80,9,99,99,99,99,99,99,99,99,33,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
55,MASIRAH,DELHI,17.8,20.36N,58.53E,28.43N,77.12E,2056,150,80,10,99,99,99,99,99,99,99,99,29,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
55,MASIRAH,DELHI,17.8,20.36N,58.53E,28.43N,77.12E,2056,140,81,1,99,99,99,99,99,99,99,99,31,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
56,ANKARA,CHATTONAYE,15.2,39.54N,30.42E,46.46N,6.57E,2057,40,84,8,99,99,99,99,99,99,99,99,20,19,99,99,99,99,99,99,99,99,99,99,99,99,99,99
56,ANKARA,CHATTONAYE,15.2,39.54N,30.42E,46.46N,6.57E,2057,34,84,9,99,99,99,99,99,99,99,99,28,27,99,99,99,99,99,99,99,99,99,99,99,99,99,99
56,ANKARA,CHATTONAYE,15.2,39.54N,30.42E,46.46N,6.57E,2057,29,84,10,99,99,99,99,99,99,99,99,25,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99
57,KAVALLA,CROWSLEY PK,11.7,40.58N,24.21E,51.31N,0.57W,2255,129,82,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,23,99,99,99,99,31,99,99,99,99
58,MASIRAH,TRIVANDRUM,12,20.36N,58.53E,8.29N,76.59E,2365,155,80,6,99,25,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
58,MASIRAH,TRIVANDRUM,12,20.36N,58.53E,8.29N,76.59E,2365,150,80,9,99,25,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
58,MASIRAH,TRIVANDRUM,12,20.36N,58.53E,8.29N,76.59E,2365,143,81,5,99,22,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
58,MASIRAH,TRIVANDRUM,12,20.36N,58.53E,8.29N,76.59E,2365,142,81,6,99,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
58,MASIRAH,TRIVANDRUM,12,20.36N,58.53E,8.29N,76.59E,2365,140,81,7,99,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
58,MASIRAH,TRIVANDRUM,12,20.36N,58.53E,8.29N,76.59E,2365,141,81,8,99,28,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
59,MASIRAH,TRIVANDRUM,15.3,20.36N,58.53E,8.29N,76.59E,2365,165,79,12,99,99,99,99,99,99,99,99,99,99,99,25,99,99,99,99,99,99,99,99,99,99,99,99
59,MASIRAH,TRIVANDRUM,15.3,20.36N,58.53E,8.29N,76.59E,2365,164,80,1,99,99,99,99,99,99,99,99,99,99,99,22,99,99,99,99,99,99,99,99,99,99,99,99
60,ANKARA,JURBISE,15.2,39.54N,30.42E,50.33N,3.56E,2389,40,84,8,99,99,99,99,99,99,99,99,17,17,99,99,99,99,99,99,99,99,99,99,99,99,99,99
60,ANKARA,JURBISE,15.2,39.54N,30.42E,50.33N,3.56E,2389,34,84,9,99,99,99,99,99,99,99,99,16,16,99,99,99,99,99,99,99,99,99,99,99,99,99,99
60,ANKARA,JURBISE,15.2,39.54N,30.42E,50.33N,3.56E,2389,29,84,10,99,99,99,99,99,99,99,99,19,18,99,99,99,99,99,99,99,99,99,99,99,99,99,99
60,ANKARA,JURBISE,15.2,39.54N,30.42E,50.33N,3.56E,2389,25,84,11,99,99,99,99,99,99,99,99,26,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99
60,ANKARA,JURBISE,15.2,39.54N,30.42E,50.33N,3.56E,2389,20,85,2,99,99,99,99,99,99,99,99,25,26,99,99,99,99,99,99,99,99,99,99,99,99,99,99
60,ANKARA,JURBISE,15.2,39.54N,30.42E,50.33N,3.56E,2389,19,85,3,99,99,99,99,99,99,99,99,26,25,99,99,99,99,99,99,99,99,99,99,99,99,99,99
60,ANKARA,JURBISE,15.2,39.54N,30.42E,50.33N,3.56E,2389,18,85,4,99,99,99,99,99,99,99,99,24,22,99,99,99,99,99,99,99,99,99,99,99,99,99,99
60,ANKARA,JURBISE,15.2,39.54N,30.42E,50.33N,3.56E,2389,17,85,8,99,99,99,99,99,99,99,99,16,13,99,99,99,99,99,99,99,99,99,99,99,99,99,99
61,EKALA,DELHI,15.1,7.06N,79.54E,28.43N,77.12E,2420,164,80,1,99,99,99,99,99,99,99,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
61,EKALA,DELHI,15.1,7.06N,79.54E,28.43N,77.12E,2420,143,81,9,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
61,EKALA,DELHI,15.1,7.06N,79.54E,28.43N,77.12E,2420,137,82,1,99,99,99,99,99,99,21,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
62,PORO,BEIJING,17.8,16.37N,120.17E,39.57N,116.27E,2621,124,82,4,99,99,99,99,99,99,99,99,99,99,99,99,26,99,99,99,99,99,99,99,99,99,99,99
62,PORO,BEIJING,17.8,16.37N,120.17E,39.57N,116.27E,2621,115,82,7,99,99,99,99,99,99,99,99,99,99,99,99,26,99,99,99,99,99,99,99,99,99,99,99
